y_label,y_pred
0.0,0.20174849033355713
0.0,0.037083759903907776
0.0,3.0201349754399587e-10
0.0,0.04838503152132034
1.0,0.34063446521759033
0.0,6.033413768591345e-09
0.0,0.9999994039535522
1.0,0.9999585151672363
1.0,0.9999972581863403
1.0,0.9999996423721313
1.0,0.9999879598617554
1.0,0.9992048144340515
1.0,0.9999996423721313
0.0,7.779617838821196e-09
1.0,0.9999995231628418
1.0,0.9999017715454102
1.0,0.9979561567306519
1.0,0.9999933242797852
0.0,2.096490270275808e-08
0.0,0.9999979734420776
1.0,0.9999985694885254
0.0,0.01700558327138424
0.0,7.329631693253624e-13
0.0,6.509151551092884e-11
1.0,0.9999816417694092
0.0,0.9999997615814209
1.0,1.0
1.0,1.0
1.0,0.9999998807907104
0.0,5.6775619761140206e-09
0.0,7.079000170051586e-06
0.0,0.9999725818634033
0.0,1.0210618158271179e-12
1.0,0.7574319839477539
1.0,1.0
0.0,0.9327426552772522
1.0,0.9999998807907104
0.0,0.9860493540763855
0.0,1.0
0.0,2.1037450892436027e-07
1.0,4.1739681932995154e-07
0.0,0.9928559064865112
0.0,0.947144627571106
1.0,0.9999988079071045
0.0,0.004518839996308088
0.0,0.9405372142791748
1.0,0.9999879598617554
0.0,4.0694965719012544e-05
1.0,0.9999682903289795
0.0,1.4465780623140745e-05
1.0,1.0
1.0,0.9999545812606812
1.0,0.9999998807907104
0.0,7.690495067436132e-07
1.0,1.86245688382769e-05
1.0,0.4767274558544159
0.0,1.0
1.0,0.9999207258224487
0.0,2.3022543871320522e-08
1.0,0.7887067198753357
1.0,0.9998898506164551
0.0,3.306449070805684e-05
1.0,0.0016737872501835227
1.0,1.0
0.0,9.94475994957611e-05
1.0,0.9988605976104736
0.0,7.629982062828944e-11
1.0,0.9999964237213135
1.0,1.0
1.0,0.9998273849487305
1.0,0.281963050365448
0.0,3.8144637670711745e-08
1.0,0.9999984502792358
1.0,1.0
1.0,1.025011260935571e-05
0.0,0.9999951124191284
0.0,9.32505894724045e-09
1.0,0.9999970197677612
0.0,6.323689660803211e-08
0.0,7.076881047396455e-06
0.0,1.9271933524578344e-06
1.0,1.0
1.0,0.0004967168206349015
0.0,0.0005967091419734061
0.0,0.9832779765129089
0.0,5.094590349585815e-08
1.0,1.0
0.0,0.3576107323169708
1.0,0.9999998807907104
1.0,0.9898216724395752
1.0,0.9999946355819702
0.0,3.356485933636577e-07
0.0,6.1964477993115e-08
1.0,1.0
1.0,0.9999998807907104
0.0,0.00037024536868557334
1.0,0.9999995231628418
1.0,1.0
1.0,0.998706579208374
0.0,0.9999736547470093
1.0,0.9999943971633911
1.0,0.00038504108670167625
1.0,0.6046424508094788
1.0,0.9999998807907104
1.0,1.0
1.0,0.9999909400939941
1.0,1.0
0.0,4.502299361774931e-06
0.0,0.0018940521404147148
1.0,0.9999936819076538
0.0,0.9415585994720459
0.0,4.469923563232836e-12
0.0,1.385301175105269e-06
1.0,1.0
0.0,8.473877096548676e-05
1.0,0.005373737774789333
1.0,0.0788080170750618
0.0,4.5943759907629556e-09
1.0,0.9999805688858032
1.0,0.9999902248382568
1.0,0.9985995888710022
1.0,0.9999929666519165
1.0,1.0
1.0,1.0
1.0,0.9999809265136719
1.0,0.9999977350234985
0.0,0.0012488003121688962
1.0,1.0
1.0,0.9999998807907104
0.0,4.272237674740609e-07
0.0,1.8903074661125174e-08
0.0,2.984131164396331e-09
0.0,0.037684716284275055
1.0,0.9999998807907104
1.0,1.0
1.0,0.027695143595337868
0.0,0.6495836973190308
1.0,1.0
1.0,0.047299355268478394
0.0,5.39939833288372e-07
1.0,1.0
0.0,0.000909455877263099
1.0,0.0006185615784488618
0.0,0.08221273869276047
0.0,0.9996610879898071
1.0,0.9999992847442627
1.0,0.9999991655349731
1.0,0.9993487000465393
1.0,0.002610315103083849
0.0,1.706279388613563e-11
1.0,1.0
0.0,1.0
0.0,0.9999996423721313
1.0,0.15688441693782806
1.0,0.9999979734420776
1.0,0.9822096824645996
0.0,6.548989128773997e-11
1.0,1.629524376767222e-05
0.0,0.013963422738015652
0.0,0.9993283748626709
0.0,7.209808704916609e-12
1.0,0.9999998807907104
0.0,3.617739707806322e-07
1.0,0.9999793767929077
0.0,1.1391764198620535e-09
1.0,0.9999998807907104
0.0,0.7316586375236511
1.0,1.0
1.0,0.9998985528945923
0.0,2.3363078832661088e-11
1.0,0.9999953508377075
1.0,1.0
1.0,0.9999980926513672
0.0,0.0042698136530816555
1.0,1.0
0.0,3.587029695495403e-08
1.0,0.9999897480010986
0.0,0.049601960927248
1.0,0.9999415874481201
1.0,0.9999954700469971
1.0,1.8315380657440983e-05
1.0,1.0
1.0,0.0030607879161834717
0.0,0.9999837875366211
1.0,0.011283465661108494
1.0,0.6305135488510132
1.0,0.9999998807907104
0.0,0.8825949430465698
1.0,1.0
1.0,2.932457903170871e-07
1.0,6.445344524763641e-07
0.0,0.47185319662094116
0.0,5.12555727028019e-11
1.0,0.9999926090240479
0.0,9.519240017281157e-15
0.0,0.9996633529663086
1.0,0.9533635973930359
0.0,1.6440675381090841e-06
0.0,4.108726443519117e-06
0.0,0.059945058077573776
1.0,8.881636759383582e-09
1.0,0.999955415725708
0.0,4.066270875568989e-09
1.0,0.9999188184738159
1.0,1.0
0.0,7.516284483699565e-09
1.0,1.0
0.0,1.0
0.0,0.6438055038452148
0.0,0.6882613897323608
1.0,1.0
1.0,0.0026607797481119633
0.0,0.0008092830539681017
0.0,3.007941673516257e-10
1.0,1.0
1.0,1.0
0.0,4.865554501520819e-07
1.0,2.720027536540215e-09
0.0,0.9999979734420776
0.0,6.346209335816866e-09
1.0,0.9953293800354004
1.0,1.0
1.0,0.5917667746543884
1.0,0.3429883122444153
0.0,0.9976784586906433
0.0,6.131983099066929e-08
1.0,1.0
0.0,0.27003225684165955
0.0,6.147095055197838e-10
1.0,1.0
0.0,0.01766270585358143
0.0,7.211527872641454e-07
1.0,0.07166985422372818
1.0,0.9999970197677612
1.0,0.9999985694885254
0.0,4.088096829946153e-05
0.0,4.548842191809399e-09
1.0,0.9999994039535522
0.0,0.9996438026428223
1.0,1.0
1.0,0.9999799728393555
1.0,0.0034706294536590576
1.0,9.576601664451623e-12
1.0,0.42869633436203003
1.0,0.9906663298606873
1.0,0.9999990463256836
0.0,0.037496063858270645
0.0,0.999045193195343
1.0,1.0
0.0,0.061024367809295654
0.0,1.4977311835195906e-08
0.0,0.9701088666915894
1.0,0.9999997615814209
0.0,1.158612349172472e-06
0.0,0.678864598274231
1.0,0.938442051410675
0.0,1.797207827003433e-09
0.0,3.560209006536752e-05
0.0,0.9235467314720154
1.0,0.9999434947967529
1.0,0.999997615814209
0.0,1.822674122742285e-09
0.0,0.9828755855560303
1.0,6.201725045684725e-05
0.0,0.9377989768981934
0.0,5.7082492276094854e-05
1.0,0.9999992847442627
0.0,2.043305357801728e-06
0.0,0.9991798996925354
1.0,1.0
0.0,6.251599238282779e-09
1.0,0.9962568283081055
0.0,0.17629170417785645
1.0,1.0
0.0,0.9998145699501038
1.0,1.0
0.0,0.9999656677246094
0.0,0.9955071210861206
1.0,0.9995725750923157
0.0,1.3039959867455764e-07
0.0,0.9998918771743774
0.0,1.6228523236350156e-06
0.0,2.1531732841140183e-08
0.0,7.645164146197203e-07
1.0,0.9982024431228638
0.0,6.23946334599168e-08
0.0,1.0
1.0,0.9564880728721619
0.0,0.08766752481460571
1.0,0.992638111114502
1.0,0.9999994039535522
1.0,0.9999980926513672
0.0,7.504269206037861e-08
0.0,7.283643022049091e-09
0.0,0.997788667678833
1.0,0.9999606609344482
0.0,0.9999998807907104
0.0,0.1762593537569046
1.0,0.9996922016143799
0.0,1.4915817700966727e-05
1.0,1.0
0.0,2.9905891096859705e-07
1.0,0.9937984347343445
1.0,0.9986400008201599
0.0,0.0003241844824515283
1.0,1.0
0.0,1.0282906796020563e-13
1.0,0.9999954700469971
1.0,0.006346996873617172
0.0,0.7931297421455383
0.0,0.015224581584334373
0.0,0.004711810499429703
1.0,0.002990126609802246
0.0,0.008704733103513718
1.0,0.9999998807907104
1.0,0.9999998807907104
1.0,0.9972687363624573
0.0,0.01081883069127798
1.0,1.0
0.0,0.0002909484028350562
1.0,1.0
1.0,0.9998883008956909
0.0,0.020193228498101234
0.0,5.444414910016349e-07
1.0,0.9999563694000244
0.0,4.8324391599408045e-08
0.0,0.9315509796142578
1.0,1.0
0.0,0.0002389459841651842
1.0,0.11400996893644333
0.0,0.0007291769725270569
0.0,0.005394510459154844
0.0,6.666766444451966e-11
0.0,2.3549871457362315e-06
0.0,0.00036690282286144793
1.0,1.0
0.0,0.8302842974662781
0.0,5.751100573547774e-08
1.0,0.9999996423721313
1.0,1.0
0.0,0.1329886019229889
0.0,0.0027598512824624777
1.0,0.9999991655349731
1.0,1.0
1.0,0.9999988079071045
1.0,0.9937663078308105
1.0,4.075698961969465e-05
0.0,1.593036924596447e-09
0.0,1.9433221041254e-06
0.0,0.00022379157599061728
0.0,0.00031339647830463946
0.0,0.003032807959243655
1.0,1.8804569013042283e-09
1.0,0.6212789416313171
0.0,2.382438105996698e-05
1.0,0.9999678134918213
0.0,0.002557892119511962
0.0,9.793200916874412e-08
1.0,0.9999675750732422
1.0,0.9999727010726929
0.0,1.326993376293828e-10
0.0,1.0
0.0,1.0796974869720088e-08
0.0,0.9999289512634277
0.0,6.22106199443806e-07
1.0,0.9999998807907104
1.0,1.0
1.0,1.0
1.0,0.9999997615814209
1.0,2.3712871666248247e-07
0.0,0.0003497283614706248
0.0,2.7186499096387706e-07
0.0,6.3757279455955995e-09
0.0,1.3620840566552772e-10
1.0,0.9999972581863403
0.0,0.0006060685263946652
1.0,0.9999998807907104
1.0,0.9999988079071045
0.0,1.6283946706607821e-06
0.0,6.965226173605288e-10
1.0,0.9844433069229126
0.0,8.798982875646288e-09
0.0,6.046514417629156e-12
1.0,0.9806079864501953
0.0,1.4008881166205356e-08
0.0,0.999188244342804
0.0,1.0135286174772773e-06
1.0,0.9982905983924866
1.0,0.9999998807907104
1.0,0.9999979734420776
0.0,2.637101914615414e-08
0.0,6.899497293488821e-07
1.0,0.9999988079071045
1.0,0.9999938011169434
1.0,0.9999895095825195
1.0,0.9999994039535522
0.0,0.0006535974680446088
1.0,0.9999998807907104
0.0,0.004360253922641277
1.0,0.999998927116394
1.0,0.9987598657608032
1.0,0.9999161958694458
1.0,0.9999855756759644
1.0,0.04793811962008476
1.0,0.9896965026855469
1.0,0.01974106952548027
0.0,1.2319060438414908e-08
0.0,3.4747174595395336e-06
0.0,0.9601550698280334
0.0,0.8542602062225342
0.0,0.03152148425579071
1.0,0.09114484488964081
0.0,0.009188961237668991
0.0,3.5103737900499254e-05
1.0,0.9999998807907104
1.0,0.9999998807907104
0.0,8.609350743427058e-08
0.0,8.079800863924902e-06
1.0,1.0
1.0,1.0
0.0,0.3079005777835846
1.0,0.9999997615814209
1.0,0.9999998807907104
1.0,0.9999595880508423
1.0,1.0
1.0,0.9999972581863403
0.0,3.11399890051689e-06
0.0,0.0020102234557271004
1.0,0.9992654919624329
0.0,0.9822770953178406
0.0,0.6065428853034973
0.0,0.990744411945343
0.0,1.0302888995283865e-06
1.0,0.9993939399719238
1.0,0.9950820207595825
0.0,6.72839952156612e-12
1.0,1.0
0.0,0.05136610195040703
1.0,0.9999995231628418
0.0,2.2789323507692424e-16
1.0,0.0277054812759161
0.0,2.4938242404459743e-07
1.0,0.9999991655349731
1.0,1.0
0.0,1.4523064919558237e-06
1.0,0.9999761581420898
0.0,6.357508937071543e-07
1.0,0.9999991655349731
1.0,0.015246766619384289
0.0,5.093042415756088e-13
0.0,1.8815986990716738e-08
1.0,3.502880119299334e-08
1.0,0.9999997615814209
0.0,8.820880736948311e-08
0.0,1.918683212309702e-09
0.0,0.07445785403251648
1.0,0.9999998807907104
1.0,9.585332527706214e-09
0.0,0.0133677888661623
0.0,7.703179289819673e-05
1.0,0.9999972581863403
1.0,0.9999828338623047
1.0,0.9996753931045532
1.0,0.9996343851089478
0.0,6.499306891782908e-06
0.0,0.0014681302709504962
0.0,0.0007304647006094456
1.0,0.0020307928789407015
0.0,1.1652049984600676e-11
1.0,0.999975323677063
0.0,1.583948323968798e-05
0.0,0.0005951225757598877
0.0,2.517853545214166e-06
0.0,0.9999788999557495
1.0,0.9999985694885254
0.0,5.481830267495269e-11
0.0,0.9069409370422363
1.0,0.9999837875366211
1.0,0.9999998807907104
1.0,0.9999998807907104
0.0,2.7782573397416854e-07
0.0,0.9957261085510254
0.0,0.9933987855911255
1.0,2.5235819975932827e-06
1.0,0.031051812693476677
1.0,0.9999998807907104
0.0,0.9993614554405212
1.0,1.0
1.0,0.9992615580558777
0.0,0.00010993923933710903
1.0,1.0
1.0,1.0
1.0,0.9999717473983765
1.0,1.0
1.0,0.9999644756317139
0.0,0.9395259022712708
1.0,0.9999914169311523
1.0,0.0016831404063850641
1.0,0.9999998807907104
0.0,1.2754906492773443e-05
0.0,0.9917476177215576
0.0,0.6961751580238342
0.0,5.981156903089868e-08
1.0,0.999998927116394
0.0,0.9975396394729614
0.0,1.0131966377002755e-09
1.0,1.002606609290524e-06
0.0,0.11915024369955063
1.0,0.9999997615814209
0.0,0.2476421445608139
0.0,1.0
1.0,1.0879582987399772e-05
0.0,0.9090284109115601
1.0,0.9999972581863403
0.0,0.0036730500869452953
1.0,1.0
1.0,0.9999997615814209
0.0,0.9992743134498596
1.0,1.0
1.0,1.0
1.0,0.9999892711639404
0.0,1.2740930515064974e-06
0.0,5.5164709920063615e-05
1.0,0.30109649896621704
0.0,1.5442053609149298e-06
0.0,8.533769177421213e-12
0.0,0.9165216088294983
1.0,1.0
0.0,2.604216755436317e-12
0.0,0.02134166657924652
1.0,0.9999991655349731
0.0,0.0001643245341256261
1.0,0.9999992847442627
1.0,0.9999986886978149
0.0,0.8972687125205994
0.0,0.23598824441432953
0.0,0.013680892065167427
1.0,0.9989094734191895
0.0,0.9999808073043823
1.0,0.9999902248382568
1.0,0.9844240546226501
1.0,2.2739251903658442e-07
0.0,2.1851249130122596e-06
1.0,0.005530809052288532
0.0,4.2909100272936485e-08
1.0,1.0
1.0,1.0
0.0,0.9739136099815369
1.0,0.001009072526358068
0.0,0.0004834200954064727
0.0,1.0827034202520736e-05
1.0,0.999958872795105
1.0,0.9999997615814209
1.0,0.9999598264694214
1.0,0.9989148378372192
1.0,1.0
1.0,0.9999986886978149
0.0,0.0003791846102103591
0.0,4.3434906160655373e-07
0.0,0.9999872446060181
1.0,1.0
1.0,0.9936516284942627
0.0,0.10138438642024994
1.0,1.0
1.0,1.0
0.0,2.1712052330258302e-05
1.0,0.9999796152114868
1.0,1.0
1.0,6.689991338681978e-10
1.0,0.9997316002845764
0.0,0.6934245824813843
0.0,3.071592979964066e-11
0.0,0.9993661046028137
0.0,5.854595315213373e-07
1.0,1.0
0.0,0.010715668089687824
0.0,6.222966817404085e-07
1.0,0.0003448877250775695
0.0,2.370250939964791e-10
0.0,0.0002943685685750097
0.0,3.779286328331466e-10
1.0,0.7637758851051331
1.0,0.9999974966049194
0.0,3.5592890939260824e-13
0.0,1.9034128854400478e-05
1.0,1.0
0.0,0.09892494976520538
1.0,0.9994603991508484
1.0,0.9996651411056519
1.0,0.9999252557754517
0.0,0.9763364791870117
0.0,7.721784989200842e-09
0.0,7.948628990561701e-06
1.0,0.9999374151229858
0.0,9.8586701824388e-07
0.0,0.9999711513519287
1.0,1.0
0.0,4.709230227994965e-11
1.0,1.5679241016641754e-08
0.0,1.4169857127932506e-11
0.0,0.9493424296379089
0.0,9.47417007068907e-08
1.0,0.9999970197677612
1.0,1.0
0.0,3.361746348673478e-05
0.0,0.00010965319961542264
1.0,1.0
0.0,3.4077260352205485e-05
0.0,1.0
1.0,0.999998927116394
1.0,1.0
1.0,0.0007350006490014493
1.0,0.005853933282196522
1.0,0.9999994039535522
1.0,0.9999997615814209
0.0,0.9983595013618469
0.0,1.1590042049647309e-05
1.0,1.0
1.0,0.9672663807868958
1.0,0.9975367784500122
1.0,1.0
1.0,0.9999998807907104
1.0,0.986676812171936
0.0,1.880444821936774e-14
1.0,0.9999996423721313
0.0,0.9932490587234497
1.0,0.9999998807907104
1.0,0.9819874167442322
1.0,0.9999991655349731
0.0,1.206838397797708e-14
1.0,1.0
1.0,0.9999971389770508
1.0,1.0
0.0,8.417088537271411e-08
1.0,9.832185241975822e-06
1.0,0.9999955892562866
1.0,0.33225634694099426
1.0,1.0
1.0,0.9999997615814209
1.0,1.0
1.0,0.9999449253082275
1.0,0.9999997615814209
0.0,0.6560882329940796
0.0,0.9999929666519165
1.0,1.0
0.0,6.343534586505939e-09
0.0,0.8906895518302917
1.0,0.9866211414337158
0.0,3.5091943240139756e-11
1.0,1.0
0.0,3.302650611658464e-06
0.0,1.5473704024770996e-06
1.0,0.9999996423721313
0.0,1.4333271458610852e-08
1.0,0.9999964237213135
1.0,0.9996040463447571
0.0,0.1937645971775055
1.0,0.9999997615814209
1.0,0.9993314743041992
1.0,0.999995231628418
1.0,0.9999936819076538
0.0,3.1926472729537636e-05
0.0,3.87662991985227e-13
1.0,0.9907585382461548
0.0,8.512875737665127e-09
1.0,0.0442780926823616
0.0,0.0038897604681551456
0.0,2.900838236286063e-09
0.0,0.33272331953048706
1.0,0.9999916553497314
1.0,0.9945112466812134
1.0,1.0
1.0,0.9999992847442627
0.0,0.3179621994495392
1.0,3.388271579751745e-06
1.0,0.9999929666519165
0.0,0.9998897314071655
0.0,0.0013747736811637878
1.0,0.9999988079071045
0.0,1.5255555707582857e-09
1.0,0.9997438788414001
0.0,6.937567604836659e-07
1.0,0.9999994039535522
0.0,9.705687489258708e-07
0.0,1.0090363502968103e-05
1.0,0.9999953508377075
0.0,1.4815014992564102e-06
1.0,0.7792723178863525
0.0,0.0011179705616086721
0.0,6.296165366848072e-08
1.0,0.9993606209754944
1.0,0.9852961897850037
0.0,2.5508807084406726e-06
0.0,0.002550012432038784
1.0,0.9632719159126282
1.0,1.0
0.0,0.9994937181472778
0.0,0.8995178937911987
0.0,4.3110128444823204e-07
0.0,0.43713316321372986
1.0,0.9999858140945435
0.0,0.42877933382987976
1.0,6.436330295400694e-06
1.0,1.0
1.0,0.9999998807907104
1.0,2.484732476659701e-06
1.0,1.0
0.0,0.9901498556137085
0.0,0.6644970774650574
0.0,1.7570692989465897e-06
0.0,1.63491538151617e-14
1.0,1.0
1.0,1.0
0.0,0.866436779499054
0.0,2.526577835837429e-09
1.0,4.934348680762923e-07
0.0,0.0001231831993209198
1.0,1.0
0.0,0.021209342405200005
0.0,0.02415747568011284
0.0,4.025615908176405e-06
0.0,0.9988355040550232
1.0,0.0004833316197618842
1.0,0.999653697013855
0.0,3.584997898542497e-08
1.0,0.9999985694885254
1.0,1.0
0.0,0.5118186473846436
1.0,1.0
1.0,3.7212055303825764e-07
0.0,0.9344806671142578
1.0,1.0
1.0,0.9999998807907104
1.0,0.12812797725200653
1.0,0.03992040827870369
1.0,0.9999985694885254
0.0,4.9279574341198895e-06
1.0,0.999998927116394
0.0,9.536069156546034e-11
1.0,0.9999880790710449
0.0,0.16964145004749298
1.0,1.0
1.0,0.9889361262321472
0.0,0.002909539034590125
1.0,1.3594907386504929e-06
0.0,9.305483672505943e-08
1.0,1.0
0.0,9.310815585195087e-07
1.0,0.999995231628418
0.0,6.610454761357687e-08
1.0,0.9147500991821289
0.0,8.357629172062175e-11
1.0,0.9999921321868896
0.0,1.594712643188112e-12
0.0,2.016715267005864e-10
0.0,1.7788259754070168e-07
1.0,1.0
1.0,1.0
1.0,0.9999984502792358
1.0,1.0
1.0,1.0
1.0,0.9999992847442627
0.0,1.2183332120940804e-10
0.0,2.096289142272667e-09
0.0,0.6220862865447998
0.0,9.142568480058344e-09
0.0,1.17436266009463e-05
0.0,1.0
0.0,1.3143249509572907e-11
0.0,4.292330402222433e-07
0.0,0.00013808110088575631
0.0,0.7701555490493774
1.0,0.9999998807907104
1.0,0.9999775886535645
1.0,0.9998738765716553
0.0,0.9654178023338318
0.0,0.2117794156074524
1.0,0.9999995231628418
1.0,0.9999921321868896
1.0,0.9999988079071045
0.0,0.4455077648162842
0.0,8.967994290287606e-06
0.0,1.0
1.0,0.9999624490737915
1.0,1.0
1.0,1.0
0.0,0.0020285125356167555
1.0,0.9312683343887329
0.0,1.4726534937995763e-15
0.0,0.1672881841659546
1.0,0.9999995231628418
0.0,5.574354418058647e-07
0.0,5.651424999086885e-06
0.0,4.8430393029264e-09
1.0,0.9999995231628418
0.0,1.3065353107136884e-13
0.0,1.081953229231658e-07
1.0,1.0
1.0,4.761231321026571e-05
0.0,6.953769116080366e-06
1.0,0.9999775886535645
0.0,0.20332686603069305
0.0,3.185891910106875e-05
0.0,0.996517539024353
0.0,3.9300700471756045e-09
1.0,0.9708624482154846
0.0,1.3336399042399028e-12
1.0,0.522428572177887
1.0,1.2106887879781425e-05
0.0,0.00010817543079610914
1.0,1.0
0.0,8.567228178435471e-06
0.0,1.4898560948495287e-05
0.0,0.0019980338402092457
0.0,1.6391245305502622e-10
0.0,2.5937137593246007e-07
0.0,1.0
1.0,1.0
0.0,6.32430499081238e-08
1.0,0.9998522996902466
0.0,0.0015249229036271572
0.0,0.00015453377272933722
1.0,1.0
0.0,0.017146242782473564
1.0,0.6382399797439575
0.0,1.3294595459234504e-12
1.0,0.9998396635055542
1.0,1.845362751495827e-09
0.0,0.9807989001274109
0.0,1.880372061806605e-15
0.0,3.386800381122157e-05
0.0,2.5243634738103538e-08
0.0,0.0005060543189756572
0.0,0.9999850988388062
0.0,2.2439874611257515e-11
0.0,0.0001222699211211875
1.0,0.9999998807907104
1.0,0.999855637550354
1.0,1.773760573087202e-06
0.0,0.9963406920433044
0.0,2.7330593184160534e-06
1.0,1.0
1.0,0.999971866607666
0.0,0.07377205044031143
0.0,2.3720118406345136e-05
1.0,1.0
1.0,0.9968215227127075
0.0,7.59641030634306e-11
0.0,0.6843560934066772
1.0,0.999736487865448
1.0,0.9999904632568359
1.0,1.0
1.0,0.6928327679634094
0.0,8.439515659119934e-05
0.0,2.3139733684729435e-08
0.0,0.024965627118945122
1.0,0.9999971389770508
1.0,0.9999973773956299
0.0,1.119517705205908e-07
0.0,0.0006632449221797287
0.0,0.06306814402341843
1.0,0.9999940395355225
1.0,1.0
0.0,3.644170760708221e-07
1.0,1.0
1.0,0.9999998807907104
1.0,0.9999982118606567
0.0,1.2935994391227723e-06
0.0,2.6089655875694007e-05
1.0,0.9999997615814209
1.0,4.350359006366489e-08
0.0,0.279450923204422
1.0,1.0
0.0,1.6942076630499514e-09
1.0,1.0
0.0,2.8845667543464515e-07
0.0,1.0474675349314566e-07
0.0,0.9940310120582581
1.0,1.0
0.0,1.3773387763649225e-05
0.0,0.9999827146530151
1.0,0.9999986886978149
0.0,9.773584608296915e-09
0.0,8.812922835943482e-09
1.0,0.9995236396789551
0.0,1.0
0.0,2.284446720332567e-12
1.0,0.9999973773956299
0.0,0.9985390901565552
0.0,0.020608501508831978
0.0,0.04469487443566322
1.0,1.0
1.0,0.9999998807907104
0.0,0.007946071214973927
1.0,0.9710499048233032
1.0,1.0
1.0,1.0
0.0,0.9999995231628418
1.0,0.9959932565689087
0.0,0.4773760735988617
0.0,1.0624281315818607e-10
0.0,3.1275153365532826e-13
1.0,2.13012231142784e-06
0.0,5.710282039217418e-06
0.0,0.9861061573028564
1.0,0.012479910627007484
1.0,0.9999998807907104
0.0,0.03296584635972977
0.0,0.11721815913915634
0.0,2.610132110447694e-10
1.0,0.9999980926513672
1.0,1.0
1.0,0.9999980926513672
0.0,2.4889421183615923e-05
1.0,0.014231313019990921
0.0,1.0
0.0,5.42532734471024e-06
1.0,1.0
0.0,9.486480507803208e-07
0.0,0.9994968175888062
0.0,2.231915867401124e-11
1.0,0.9999974966049194
1.0,1.0
0.0,8.8235907469425e-08
0.0,0.8513392806053162
1.0,0.9999431371688843
1.0,7.261043037942727e-07
1.0,1.0
1.0,7.950672443257645e-05
0.0,1.7539365515517602e-08
1.0,0.9999622106552124
0.0,1.8650662241270766e-06
1.0,0.9999858140945435
0.0,0.9962253570556641
0.0,0.001090344274416566
0.0,2.5174045070741613e-09
0.0,0.9783318638801575
1.0,1.0
1.0,1.0
1.0,0.9885343909263611
1.0,4.867903044214472e-06
1.0,1.0
0.0,7.340282028034384e-12
1.0,0.9999985694885254
0.0,0.0009470924269407988
1.0,0.9999299049377441
1.0,1.0
1.0,1.0
1.0,0.9999997615814209
1.0,0.9999996423721313
1.0,1.0
0.0,1.3273840977490181e-06
1.0,0.999813973903656
0.0,2.029421921179164e-06
1.0,1.0
1.0,4.3252668807669536e-11
1.0,0.9999991655349731
1.0,2.1185101672926976e-08
0.0,1.2190966117486823e-05
1.0,1.0
0.0,0.961931049823761
0.0,0.0005653955740854144
1.0,0.9088869094848633
0.0,7.458206709998194e-07
0.0,0.9999973773956299
0.0,0.6770049333572388
1.0,0.9983131885528564
1.0,0.0002713061694521457
0.0,7.1630546472079e-07
1.0,0.9999998807907104
1.0,0.9999231100082397
1.0,1.9445110410742927e-07
1.0,1.4309553364455496e-07
1.0,1.0
1.0,0.8366860151290894
0.0,1.0878738062019676e-14
1.0,0.9999995231628418
0.0,1.7492207682323624e-10
0.0,8.885334779051846e-08
0.0,0.8795418739318848
0.0,0.0006501528550870717
1.0,1.0
0.0,1.0152602044399828e-05
